Sub-region	colors	Genetic ID	Publication	YBP	Group ID	Country	Lat.	Long.	Molecular Sex	x	y
Asia Southern	#37a055	HGDP00167.SDG	BergstromScience2020	0.0	Sindhi_Pakistan.SDG	Pakistan	25.49063551	69	M	3.770519	4.3339972
Asia Southern	#37a055	HGDP00169.SDG	BergstromScience2020	0.0	Sindhi_Pakistan.SDG	Pakistan	25.49063551	69	M	3.8118308	4.316565
Asia Southern	#37a055	HGDP00171.SDG	BergstromScience2020	0.0	Sindhi_Pakistan.SDG	Pakistan	25.49063551	69	M	4.1784945	4.0064254
Asia Southern	#37a055	HGDP00179.SDG	BergstromScience2020	0.0	Sindhi_Pakistan.SDG	Pakistan	25.49063551	69	M	4.214044	4.0958853
Asia Southern	#37a055	HGDP00181.SDG	BergstromScience2020	0.0	Sindhi_Pakistan.SDG	Pakistan	25.49063551	69	M	4.1752048	4.0974884
Asia Southern	#37a055	HGDP00187.SDG	BergstromScience2020	0.0	Sindhi_Pakistan.SDG	Pakistan	25.49063551	69	M	4.195241	4.054451
Asia Southern	#37a055	HGDP00191.SDG	BergstromScience2020	0.0	Sindhi_Pakistan.SDG	Pakistan	25.49063551	69	M	4.21036	4.055538
Asia Southern	#37a055	HGDP00195.SDG	BergstromScience2020	0.0	Sindhi_Pakistan.SDG	Pakistan	25.49063551	69	F	3.7227395	4.344694
Asia Southern	#37a055	HGDP00197.SDG	BergstromScience2020	0.0	Sindhi_Pakistan.SDG	Pakistan	25.49063551	69	M	4.2010236	4.0159926
Asia Southern	#37a055	HGDP00201.SDG	BergstromScience2020	0.0	Sindhi_Pakistan.SDG	Pakistan	25.49063551	69	M	4.2035894	4.009852
Asia Southern	#37a055	HGDP00205.SDG	BergstromScience2020	0.0	Sindhi_Pakistan.SDG	Pakistan	25.49063551	69	M	4.2050967	4.0880785
Asia Southern	#37a055	S_Sindhi-2.DG	MallickNature2016 (shotgun data with SNP array data first published in LiScience2008 and JakobssonNature2008)	0.0	Sindhi_Pakistan.DG	Pakistan	25.49063551	69	F	3.6856582	4.368695
Asia Southern	#37a055	HGDP00206.SDG	BergstromScience2020	0.0	Sindhi_Pakistan.SDG	Pakistan	25.49063551	69	F	3.5134783	4.4363055
Asia Southern	#37a055	mondal_RAI-5.SG	MondalNatureGenetics2016	0.0	RAJ.SG	India	..	..	M	-5.000245	5.8972635
Asia Southern	#37a055	mondal_RAI-3.SG	MondalNatureGenetics2016	0.0	RAJ.SG	India	..	..	M	2.723681	4.6377573
Asia Southern	#37a055	HG03649.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	M	-1.93405	5.368315
Asia Southern	#37a055	HG03652.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	M	-2.2621868	5.3889647
Asia Southern	#37a055	HG03653.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	F	-1.9227438	5.356581
Asia Southern	#37a055	HG03660.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	M	-3.1983807	5.4604526
Asia Southern	#37a055	HG03663.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	M	-3.688572	5.60149
Asia Southern	#37a055	HG03667.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	M	-4.008096	5.5525064
Asia Southern	#37a055	HG03668.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	F	-2.140363	5.498248
Asia Southern	#37a055	HG03702.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	M	-3.2067194	5.473954
Asia Southern	#37a055	HG03703.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	F	-2.3029003	5.4586153
Asia Southern	#37a055	HG03705.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	M	-3.466175	5.5131545
Asia Southern	#37a055	HG03706.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	F	-2.7796998	5.4200945
Asia Southern	#37a055	HG03708.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	M	-1.9651979	5.399082
Asia Southern	#37a055	mondal_RAI-4.SG	MondalNatureGenetics2016	0.0	RAJ.SG	India	..	..	M	-5.0202255	5.9541125
Asia Southern	#37a055	HG03709.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	F	-2.4217238	5.4908433
Asia Southern	#37a055	HG03765.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	F	-1.864722	5.3189535
Asia Southern	#37a055	HG03767.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	M	4.2831683	3.9564955
Asia Southern	#37a055	mondal_PRBB-2.SG	MondalNatureGenetics2016	0.0	PUN.SG	India	..	..	M	4.187158	4.0560856
Asia Southern	#37a055	S_Punjabi-4.DG	MallickNature2016	0.0	Punjabi_o.DG	Pakistan	31.5	74.3	F	3.6956692	4.339182
Asia Southern	#37a055	S_Punjabi-1.DG	MallickNature2016	0.0	Punjabi.DG	Pakistan	31.5	74.3	M	-3.2382839	5.5302105
Asia Southern	#37a055	S_Punjabi-2.DG	MallickNature2016	0.0	Punjabi.DG	Pakistan	31.5	74.3	M	-3.3563616	5.4743314
Asia Southern	#37a055	S_Punjabi-3.DG	MallickNature2016	0.0	Punjabi.DG	Pakistan	31.5	74.3	F	-3.1729276	5.5245104
Asia Southern	#37a055	mondal_RAI-11.SG	MondalNatureGenetics2016	0.0	RAJ.SG	India	..	..	M	-4.9621806	5.9160266
Asia Southern	#37a055	mondal_RAI-12.SG	MondalNatureGenetics2016	0.0	RAJ.SG	India	..	..	M	-4.990382	5.9259367
Asia Southern	#37a055	mondal_RAI-13.SG	MondalNatureGenetics2016	0.0	RAJ.SG	India	..	..	M	-5.0153885	5.9474206
Asia Southern	#37a055	mondal_RAI-15.SG	MondalNatureGenetics2016	0.0	RAJ.SG	India	..	..	M	-4.9940963	5.9040017
Asia Southern	#37a055	mondal_RAI-2.SG	MondalNatureGenetics2016	0.0	RAJ.SG	India	..	..	M	2.71186	4.6199026
Asia Southern	#37a055	HG03762.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	F	-3.6339467	5.4932284
Asia Southern	#37a055	HG03640.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	F	-3.742975	5.5169926
Asia Southern	#37a055	HGDP00208.SDG	BergstromScience2020	0.0	Sindhi_Pakistan.SDG	Pakistan	25.49063551	69	M	4.181198	4.092322
Asia Southern	#37a055	HG03694.SG	1KGPhase3	0.0	STU_o1.SG	Sri Lanka	..	..	M	-3.1801653	5.39549
Asia Southern	#37a055	HG03740.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	M	-3.5950289	5.6037135
Asia Southern	#37a055	HG03741.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	F	-3.9668014	5.5656276
Asia Southern	#37a055	HG03743.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	M	-4.8715386	5.7688212
Asia Southern	#37a055	HG03744.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	M	-3.9236815	5.653341
Asia Southern	#37a055	HG03745.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	M	-3.2471998	5.5629973
Asia Southern	#37a055	HG03750.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	M	-3.6671584	5.521639
Asia Southern	#37a055	HG03752.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	F	-3.2536075	5.612234
Asia Southern	#37a055	HG03753.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	M	-3.8020217	5.5783854
Asia Southern	#37a055	HG03754.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	F	-3.3061945	5.5857115
Asia Southern	#37a055	HG03755.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	M	-3.577688	5.533041
Asia Southern	#37a055	HG03756.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	F	-3.4786415	5.5119534
Asia Southern	#37a055	HG03757.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	F	-4.8074203	5.825312
Asia Southern	#37a055	HG03738.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	M	-3.1379895	5.5279126
Asia Southern	#37a055	HG03760.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	F	-3.562638	5.47677
Asia Southern	#37a055	HG03837.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	M	-3.7535467	5.50182
Asia Southern	#37a055	HG03838.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	F	-4.143216	5.626762
Asia Southern	#37a055	HG03844.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	M	-3.8131015	5.577163
Asia Southern	#37a055	HG03846.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	M	-4.056248	5.5679317
Asia Southern	#37a055	HG03848.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	M	-3.6964	5.518141
Asia Southern	#37a055	HG03849.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	F	-3.6017795	5.648667
Asia Southern	#37a055	HG03850.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	M	-3.5851653	5.5008826
Asia Southern	#37a055	HG03851.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	M	-3.4435196	5.4928617
Asia Southern	#37a055	HGDP00058	PattersonGenetics2012	0.0	Balochi	Pakistan	30.49871492	66.5	M	5.359923	3.488626
Asia Southern	#37a055	HG03854.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	M	-3.7324605	5.5327663
Asia Southern	#37a055	HG03856.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	M	-4.8698473	5.805
Asia Southern	#37a055	HG03857.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	F	-3.8121464	5.5184946
Asia Southern	#37a055	HG03836.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	F	-3.3095527	5.494427
Asia Southern	#37a055	HGDP00210.SDG	BergstromScience2020	0.0	Sindhi_Pakistan.SDG	Pakistan	25.49063551	69	F	4.0081987	4.135803
Asia Southern	#37a055	HG03736.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	F	-3.6665082	5.532756
Asia Southern	#37a055	HG03711.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	M	-3.0663297	5.5269523
Asia Southern	#37a055	HG03888.SG	1KGPhase3	0.0	STU_o1.SG	Sri Lanka	..	..	F	-1.9483943	5.377431
Asia Southern	#37a055	HG03746.SG	1KGPhase3	0.0	STU_o2.SG	Sri Lanka	..	..	M	-1.8828229	5.3449063
Asia Southern	#37a055	HG04003.SG	1KGPhase3	0.0	STU_o2.SG	Sri Lanka	..	..	M	-2.174152	5.430617
Asia Southern	#37a055	HG03642.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	F	-4.1171217	5.600127
Asia Southern	#37a055	HG03643.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	F	-3.7213335	5.478328
Asia Southern	#37a055	HG03644.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	M	-3.4749599	5.4905972
Asia Southern	#37a055	HG03645.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	F	-3.6935987	5.525053
Asia Southern	#37a055	HG03646.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	M	-3.8498268	5.532651
Asia Southern	#37a055	HG03672.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	M	-3.0133765	5.513244
Asia Southern	#37a055	HG03673.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	F	-3.319013	5.545003
Asia Southern	#37a055	HG03679.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	M	-3.292297	5.516346
Asia Southern	#37a055	HG03680.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	M	-3.788054	5.541019
Asia Southern	#37a055	HG03733.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	F	-3.629794	5.473064
Asia Southern	#37a055	HG03681.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	M	-3.5860193	5.472641
Asia Southern	#37a055	HG03685.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	M	-3.549869	5.5662613
Asia Southern	#37a055	HG03686.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	M	-3.9115603	5.597424
Asia Southern	#37a055	HG03687.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	M	-3.7351022	5.489687
Asia Southern	#37a055	HG03689.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	F	-3.7806761	5.5231624
Asia Southern	#37a055	HG03690.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	F	-3.468329	5.480811
Asia Southern	#37a055	HG03691.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	M	-4.1319175	5.634682
Asia Southern	#37a055	HG03692.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	F	-3.9107764	5.551273
Asia Southern	#37a055	HG03693.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	M	-4.228878	5.694762
Asia Southern	#37a055	HG03695.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	M	-3.6838222	5.53329
Asia Southern	#37a055	HG03696.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	M	-3.4375703	5.58433
Asia Southern	#37a055	HG03697.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	M	-3.7844791	5.555844
Asia Southern	#37a055	HG03698.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	F	-3.4499176	5.504923
Asia Southern	#37a055	HG03684.SG	1KGPhase3	0.0	STU.SG	Sri Lanka	..	..	F	-4.7072797	5.7128925
Asia Southern	#37a055	I10001	NarasimhanPattersonScience2019	-2922.0	Pakistan_Loebanr_IA	Pakistan	34.75146111	72.40193611	M	3.0470045	3.6956697
Asia Southern	#37a055	HG03636.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	M	3.0723512	4.55954
Asia Southern	#37a055	HG03631.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	F	-1.8958151	5.344794
Asia Southern	#37a055	HGDP00232.SDG	BergstromScience2020	0.0	Pathan.SDG	Pakistan	33.48700562	70.5	F	4.291958	3.8415635
Asia Southern	#37a055	HGDP00241.SDG	BergstromScience2020	0.0	Pathan.SDG	Pakistan	33.48700562	70.5	M	4.6444798	3.4911928
Asia Southern	#37a055	HGDP00243.SDG	BergstromScience2020	0.0	Pathan.SDG	Pakistan	33.48700562	70.5	M	4.635334	3.4069476
Asia Southern	#37a055	HGDP00244.SDG	BergstromScience2020	0.0	Pathan.SDG	Pakistan	33.48700562	70.5	F	4.3711457	3.7237992
Asia Southern	#37a055	HGDP00248.SDG	BergstromScience2020	0.0	Pathan.SDG	Pakistan	33.48700562	70.5	M	4.22176	3.962589
Asia Southern	#37a055	HGDP00254.SDG	BergstromScience2020	0.0	Pathan.SDG	Pakistan	33.48700562	70.5	M	4.6652923	3.5057232
Asia Southern	#37a055	HGDP00258.SDG	BergstromScience2020	0.0	Pathan.SDG	Pakistan	33.48700562	70.5	M	3.8933468	4.218994
Asia Southern	#37a055	HGDP00259.SDG	BergstromScience2020	0.0	Pathan.SDG	Pakistan	33.48700562	70.5	M	4.709252	3.5188675
Asia Southern	#37a055	HGDP00262.SDG	BergstromScience2020	0.0	Pathan.SDG	Pakistan	33.48700562	70.5	M	4.4925504	3.7705066
Asia Southern	#37a055	HGDP00264.SDG	BergstromScience2020	0.0	Pathan.SDG	Pakistan	33.48700562	70.5	M	4.2614155	3.9425433
Asia Southern	#37a055	HG01583.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	M	3.1892948	4.5236306
Asia Southern	#37a055	HG01586.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	M	3.0686452	4.5665536
Asia Southern	#37a055	HGDP00228.SDG	BergstromScience2020	0.0	Pathan.SDG	Pakistan	33.48700562	70.5	M	4.2523355	3.906445
Asia Southern	#37a055	HG01589.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	M	3.2082615	4.407058
Asia Southern	#37a055	HG02490.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	M	3.8213081	4.2726884
Asia Southern	#37a055	HG02491.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	F	-1.8478692	5.3259983
Asia Southern	#37a055	HG02493.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	M	3.628306	4.391469
Asia Southern	#37a055	HG02494.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	F	3.6952264	4.3533974
Asia Southern	#37a055	HG02597.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	M	4.1954594	4.113101
Asia Southern	#37a055	HG02600.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	M	-2.4441853	5.3979616
Asia Southern	#37a055	HG02601.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	F	-1.9828279	5.34543
Asia Southern	#37a055	HG02603.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	M	3.652699	4.379896
Asia Southern	#37a055	HG02604.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	F	3.7982295	4.3017282
Asia Southern	#37a055	HG02648.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	M	4.165999	3.9609094
Asia Southern	#37a055	HG02649.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	F	4.254816	3.9149995
Asia Southern	#37a055	HG02651.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	M	3.5862856	4.4051557
Asia Southern	#37a055	HG01593.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	F	4.208508	4.1007676
Asia Southern	#37a055	HG02652.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	F	3.2113845	4.4626517
Asia Southern	#37a055	HGDP00226.SDG	BergstromScience2020	0.0	Pathan.SDG	Pakistan	33.48700562	70.5	M	4.496184	3.574612
Asia Southern	#37a055	HGDP00222.SDG	BergstromScience2020	0.0	Pathan.SDG	Pakistan	33.48700562	70.5	M	4.4293385	3.6989791
Asia Southern	#37a055	I12981	NarasimhanPattersonScience2019	-2922.0	Pakistan_Loebanr_IA	Pakistan	34.75146111	72.40193611	F	2.98394	3.7979827
Asia Southern	#37a055	I12984	NarasimhanPattersonScience2019	-2922.0	Pakistan_Loebanr_IA	Pakistan	34.75146111	72.40193611	F	3.0665033	3.7204187
Asia Southern	#37a055	I12987	NarasimhanPattersonScience2019	-2922.0	Pakistan_Loebanr_IA	Pakistan	34.75146111	72.40193611	F	3.0336394	3.6848545
Asia Southern	#37a055	I12988	NarasimhanPattersonScience2019	-2922.0	Pakistan_Loebanr_IA	Pakistan	34.75146111	72.40193611	M	3.0488753	3.7035894
Asia Southern	#37a055	I5400	NarasimhanPattersonScience2019	-2896.0	Pakistan_Loebanr_IA	Pakistan	34.75146111	72.40193611	M	3.0402813	3.6984046
Asia Southern	#37a055	I6292	NarasimhanPattersonScience2019	-2853.0	Pakistan_Loebanr_IA	Pakistan	34.75146111	72.40193611	F	2.989471	3.618344
Asia Southern	#37a055	I8998	NarasimhanPattersonScience2019	-2922.0	Pakistan_Loebanr_IA	Pakistan	34.75146111	72.40193611	M	3.0459528	3.673229
Asia Southern	#37a055	I8999	NarasimhanPattersonScience2019	-2885.0	Pakistan_Loebanr_IA	Pakistan	34.75146111	72.40193611	F	3.0250273	3.6520185
Asia Southern	#37a055	I6555	NarasimhanPattersonScience2019	-2883.0	Pakistan_Loebanr_IA_1d.rel.I12136	Pakistan	34.75146111	72.40193611	M	3.02345	3.6639893
Asia Southern	#37a055	I8997	NarasimhanPattersonScience2019	-2922.0	Pakistan_Loebanr_IA_brother.I8998	Pakistan	34.75146111	72.40193611	M	3.0265222	3.6674123
Asia Southern	#37a055	I12985	NarasimhanPattersonScience2019	-2922.0	Pakistan_Loebanr_IA_mother.I10001	Pakistan	34.75146111	72.40193611	F	3.0164378	3.6768084
Asia Southern	#37a055	I12983	NarasimhanPattersonScience2019	-2922.0	Pakistan_Loebanr_IA	Pakistan	34.75146111	72.40193611	F	3.0190783	3.6485527
Asia Southern	#37a055	HGDP00224.SDG	BergstromScience2020	0.0	Pathan.SDG	Pakistan	33.48700562	70.5	M	4.5834217	3.4892378
Asia Southern	#37a055	I6554	NarasimhanPattersonScience2019	-2830.0	Pakistan_Loebanr_IA_son.I6292.son.I10000	Pakistan	34.75146111	72.40193611	M	3.0134602	3.655051
Asia Southern	#37a055	I1799	NarasimhanPattersonScience2019	-3075.0	Pakistan_Udegram_IA	Pakistan	34.74319444	72.31421667	M	3.0237727	3.6547298
Asia Southern	#37a055	I1985	NarasimhanPattersonScience2019	-3011.0	Pakistan_Udegram_IA	Pakistan	34.74319444	72.31421667	M	3.021156	3.658178
Asia Southern	#37a055	I6197	NarasimhanPattersonScience2019	-3022.0	Pakistan_Udegram_IA	Pakistan	34.74319444	72.31421667	M	3.041885	3.6592538
Asia Southern	#37a055	S_Kusunda-2.DG	MallickNature2016	0.0	Kusunda.DG	Nepal	28.07245287	84.259486	M	-1.2482297	13.398712
Asia Southern	#37a055	S_Kusunda-1.DG	MallickNature2016	0.0	Kusunda.DG	Nepal	28.07245287	82.48778	M	-1.2063141	13.178342
Asia Southern	#37a055	I6899	NarasimhanPattersonScience2019	-2883.0	Pakistan_Udegram_IA	Pakistan	34.74319444	72.31421667	M	3.0275216	3.660657
Asia Southern	#37a055	I3262	NarasimhanPattersonScience2019	-2916.0	Pakistan_Udegram_IA_father.or.son.I1799_1d.rel.I1992	Pakistan	34.74319444	72.31421667	M	3.0187058	3.6437047
Asia Southern	#37a055	S_Pathan-1.DG	MallickNature2016 (shotgun data with SNP array data first published in LiScience2008 and JakobssonNature2008)	0.0	Pathan.DG	Pakistan	33.48700562	70.5	M	4.2323933	3.992583
Asia Southern	#37a055	S_Pathan-2.DG	MallickNature2016 (shotgun data with SNP array data first published in LiScience2008 and JakobssonNature2008)	0.0	Pathan.DG	Pakistan	33.48700562	70.5	F	4.3419075	3.7648065
Asia Southern	#37a055	HGDP00213.SDG	BergstromScience2020	0.0	Pathan.SDG	Pakistan	33.48700562	70.5	M	4.6389723	3.4606597
Asia Southern	#37a055	HGDP00216.SDG	BergstromScience2020	0.0	Pathan.SDG	Pakistan	33.48700562	70.5	M	4.223528	4.0139356
Asia Southern	#37a055	HGDP00218.SDG	BergstromScience2020	0.0	Pathan.SDG	Pakistan	33.48700562	70.5	M	4.657446	3.4671862
Asia Southern	#37a055	I7716	NarasimhanPattersonScience2019	-800.0	Pakistan_RajaGira_Medieval	Pakistan	34.75700556	72.36238056	M	4.7585754	3.346283
Asia Southern	#37a055	HG03634.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	F	3.7032623	4.347283
Asia Southern	#37a055	HG02654.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	M	4.171054	4.05488
Asia Southern	#37a055	HG02657.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	M	-1.9098737	5.3465323
Asia Southern	#37a055	HG02784.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	F	-2.426758	5.5361357
Asia Southern	#37a055	HG02786.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	M	-3.4947882	5.507218
Asia Southern	#37a055	HG02787.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	F	-3.2506876	5.5444074
Asia Southern	#37a055	HG02789.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	M	-3.3133235	5.519314
Asia Southern	#37a055	HG02790.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	F	-3.2655332	5.501922
Asia Southern	#37a055	HG02792.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	M	-3.1498425	5.5429626
Asia Southern	#37a055	HG02793.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	F	-3.6269991	5.507651
Asia Southern	#37a055	HG03015.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	M	-3.1788456	5.544804
Asia Southern	#37a055	HG03016.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	F	-2.4754732	5.518315
Asia Southern	#37a055	HG03018.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	M	-3.0023851	5.3906155
Asia Southern	#37a055	HG03019.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	F	-3.4140558	5.5368185
Asia Southern	#37a055	HG03021.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	M	-3.1462598	5.5035596
Asia Southern	#37a055	HG02783.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	M	-3.4389122	5.4672775
Asia Southern	#37a055	HG03022.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	F	-2.1454897	5.452426
Asia Southern	#37a055	HG03229.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	F	-2.6366706	5.4034967
Asia Southern	#37a055	HG03234.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	M	3.736314	4.3446965
Asia Southern	#37a055	HG03235.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	F	3.5926778	4.399728
Asia Southern	#37a055	HG03237.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	M	4.174909	4.062824
Asia Southern	#37a055	HG03238.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	F	4.5996532	3.881789
Asia Southern	#37a055	HG03488.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	F	3.1901374	4.492009
Asia Southern	#37a055	HG03490.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	M	3.8660707	4.2302094
Asia Southern	#37a055	HG03491.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	F	-2.573949	5.4568815
Asia Southern	#37a055	HG03619.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	F	4.238176	3.9735792
Asia Southern	#37a055	HG03624.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	M	4.2201643	3.9842834
Asia Southern	#37a055	HG03625.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	F	4.2366023	3.9841914
Asia Southern	#37a055	HG03629.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	M	3.3310325	4.4826207
Asia Southern	#37a055	HG03228.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	M	-3.0045333	5.453864
Asia Southern	#37a055	HG02655.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	F	4.134216	4.0435624
Asia Southern	#37a055	HG02780.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	M	-2.4050543	5.507914
Asia Southern	#37a055	HG02775.SG	1KGPhase3	0.0	PJL.SG	Pakistan	31.549722	74.343611	F	-3.1008399	5.539297
